feature_set,model,pool,share_affected,codes_added,pct_rise_total_predicted,dollars_per_added_code,dollars_per_code_fold_sd,n_folds
F2,Tweedie GLM,targeted,0.25,1,16.470951912635524,5233.505548055353,370.40016556061136,5.0
F2,Tweedie GLM,targeted,0.25,2,44.3159623180236,6878.798561638174,677.5004409586198,5.0
F2,Two-part,chronic,0.05,1,0.9980157595033775,1534.8501886455024,36.33806146854949,5.0
F2,Two-part,chronic,0.05,2,1.836777571187528,1404.3932956631613,11.401520014522749,5.0
F2,Two-part,chronic,0.1,1,1.9305397304407563,1514.7532577486315,27.046415731964853,5.0
F2,Two-part,chronic,0.1,2,3.639542464740416,1404.421519444138,24.113084112066964,5.0
F2,Two-part,chronic,0.25,1,4.793018850170256,1513.4689387553638,32.94623367053913,5.0
F2,Two-part,chronic,0.25,2,9.079883996920405,1400.628931947234,14.431837664741437,5.0
F2,Two-part,own-targeted,0.05,1,1.3076697560942054,2011.0676136276156,101.73056096053963,5.0
F2,Two-part,own-targeted,0.05,2,2.3138284646395784,1769.5338723934958,61.928937678804715,5.0
F2,Two-part,own-targeted,0.1,1,2.540775712747062,1993.5607785774707,67.09844530841342,5.0
F2,Two-part,own-targeted,0.1,2,4.584578143599002,1769.090555975399,74.0327254402106,5.0
F2,Two-part,own-targeted,0.25,1,6.3592783403989195,2008.0393050721343,50.865299225036274,5.0
F2,Two-part,own-targeted,0.25,2,11.497490349853967,1773.559842201887,63.2766882149788,5.0
F2,Two-part,prevalence,0.05,1,0.7701929304958378,1184.4810599516074,58.612235177908275,5.0
F2,Two-part,prevalence,0.05,2,1.4280611809122368,1091.8902646297624,26.195100157097595,5.0
F2,Two-part,prevalence,0.1,1,1.5062732694923266,1181.862411866692,34.47940669486395,5.0
F2,Two-part,prevalence,0.1,2,2.8205565940255375,1088.3924053190178,11.16029056002525,5.0
F2,Two-part,prevalence,0.25,1,3.7779191980294735,1192.9357129780697,14.227962760965488,5.0
F2,Two-part,prevalence,0.25,2,7.079831200836572,1092.1082710481412,15.56126374309266,5.0
F2,Two-part,targeted,0.05,1,1.129931486274941,1737.7236164372584,138.35832990793918,5.0
F2,Two-part,targeted,0.05,2,2.317766127353614,1772.1553557876364,101.87526189771012,5.0
F2,Two-part,targeted,0.1,1,2.217075513580441,1739.5769193022331,84.62142802407415,5.0
F2,Two-part,targeted,0.1,2,4.611209708962713,1779.367106903332,117.91804365876132,5.0
F2,Two-part,targeted,0.25,1,5.531549230618148,1746.671191046811,108.89069152109505,5.0
F2,Two-part,targeted,0.25,2,11.527974339093744,1778.2621883227048,109.76169653304247,5.0
F2,WLS,chronic,0.05,1,1.7908632560024327,2757.045008629537,269.91918174616086,5.0
F2,WLS,chronic,0.05,2,3.8919193626873407,2978.8514810934803,286.3258108145381,5.0
F2,WLS,chronic,0.1,1,3.572606047048169,2806.0869093023384,269.45855962045795,5.0
F2,WLS,chronic,0.1,2,7.646808036330648,2953.817844004212,202.09674681576422,5.0
F2,WLS,chronic,0.25,1,8.722785208480213,2757.226164796775,288.6871847095673,5.0
F2,WLS,chronic,0.25,2,18.9530571504043,2926.677727484617,233.12659582062764,5.0
F2,WLS,own-targeted,0.05,1,6.934270666208933,10675.352383650437,567.4562884180823,5.0
F2,WLS,own-targeted,0.05,2,14.035221451360352,10742.473394667428,559.5979481603634,5.0
F2,WLS,own-targeted,0.1,1,13.720617587920097,10776.795676315138,530.6390751256525,5.0
F2,WLS,own-targeted,0.1,2,27.766229035731907,10725.571035232717,574.7216389584926,5.0
F2,WLS,own-targeted,0.25,1,34.034200147281354,10758.030250794667,573.1659132882987,5.0
F2,WLS,own-targeted,0.25,2,69.46823598700357,10727.089430344051,576.5360763592538,5.0
F2,WLS,prevalence,0.05,1,1.182807929845065,1820.9400903261048,126.66669262771131,5.0
F2,WLS,prevalence,0.05,2,2.35502127763011,1802.5190059516365,203.23734182269158,5.0
F2,WLS,prevalence,0.1,1,2.338785786357017,1836.988487488365,194.47133334810698,5.0
F2,WLS,prevalence,0.1,2,4.448520672883914,1718.3797056963224,63.85291883293929,5.0
F2,WLS,prevalence,0.25,1,5.893548416255045,1862.9194125973722,114.66097752719548,5.0
F2,WLS,prevalence,0.25,2,11.33478394878773,1750.2854270694556,94.04566292235963,5.0
