pct_rise_total,dollars_per_code,base_total,rise_total,affected_weight,codes_added_total,feature_set,model,pool,share_affected,codes_added,fold
11.132253610439928,8712.036291439963,537480625891.53784,59833706381.225845,6867935.851003701,930,F3,Payment-form WLS (non-negative),targeted,0.1,1,2
22.191393800387846,8715.850937466672,537480625891.53784,119274442292.38052,6842386.540805649,1866,F3,Payment-form WLS (non-negative),targeted,0.1,2,2
26.45675359301923,8550.765905456114,537480625891.53784,142199924802.34167,16630080.436608149,2221,F3,Payment-form WLS (non-negative),targeted,0.25,1,2
54.21672498957105,8612.262123305229,537480625891.53784,291404392811.8403,16917993.707093798,4544,F3,Payment-form WLS (non-negative),targeted,0.25,2,2
5.725294245500643,9681.54800804847,537480625891.53784,30772347344.849052,3178453.2100927834,429,F3,Payment-form WLS (non-negative),own-targeted,0.05,1,2
11.477026249317042,9712.136653903515,537480625891.53784,61686792518.56533,3175758.0600851667,882,F3,Payment-form WLS (non-negative),own-targeted,0.05,2,2
12.536897212960072,9811.302124749602,537480625891.53784,67383393607.59656,6867935.851003701,930,F3,Payment-form WLS (non-negative),own-targeted,0.1,1,2
24.77715229650938,9731.428679685345,537480625891.53784,133172393241.37817,6842386.540805649,1866,F3,Payment-form WLS (non-negative),own-targeted,0.1,2,2
29.92446897667356,9671.524065300824,537480625891.53784,160838223150.54413,16630080.436608149,2221,F3,Payment-form WLS (non-negative),own-targeted,0.25,1,2
60.97754243234829,9686.209913331497,537480625891.53784,327742476718.66364,16917993.707093798,4544,F3,Payment-form WLS (non-negative),own-targeted,0.25,2,2
0.20740724734306804,339.8148713349581,520755992120.8137,1080085668.631864,3178453.2100927834,429,F3,Tweedie GLM,prevalence,0.05,1,2
0.5562276294886489,456.04681710482964,520755992120.8137,2896588710.3936977,3175758.0600851667,882,F3,Tweedie GLM,prevalence,0.05,2,2
0.5876812664733616,445.6048332606751,520755992120.8137,3060385409.7315173,6867935.851003701,930,F3,Tweedie GLM,prevalence,0.1,1,2
1.1790162058136329,448.6590682384216,520755992120.8137,6139797539.849958,6842386.540805649,1866,F3,Tweedie GLM,prevalence,0.1,2,2
1.4739689065427612,461.5600887847906,520755992120.8137,7675781402.819066,16630080.436608149,2221,F3,Tweedie GLM,prevalence,0.25,1,2
3.123455277424919,480.7183641280058,520755992120.8137,16265580518.40405,16917993.707093798,4544,F3,Tweedie GLM,prevalence,0.25,2,2
0.6712098670210711,1099.706483367216,520755992120.8137,3495365602.2183733,3178453.2100927834,429,F3,Tweedie GLM,chronic,0.05,1,2
1.3313941513831766,1091.5999724941287,520755992120.8137,6933314822.07395,3175758.0600851667,882,F3,Tweedie GLM,chronic,0.05,2,2
1.508247019109139,1143.6167865264129,520755992120.8137,7854286727.994395,6867935.851003701,930,F3,Tweedie GLM,chronic,0.1,1,2
2.8998819414456367,1103.511829129245,520755992120.8137,15101308974.507538,6842386.540805649,1866,F3,Tweedie GLM,chronic,0.1,2,2
3.5038161390491327,1097.1884692047831,520755992120.8137,18246332496.994503,16630080.436608149,2221,F3,Tweedie GLM,chronic,0.25,1,2
7.550701139819141,1162.0978620016683,520755992120.8137,39320728632.74276,16917993.707093798,4544,F3,Tweedie GLM,chronic,0.25,2,2
1.7787210029938287,2914.246519907527,520755992120.8137,9262796206.201801,3178453.2100927834,429,F3,Tweedie GLM,targeted,0.05,1,2
3.7667287577888753,3088.312355979255,520755992120.8137,19615465713.12346,3175758.0600851667,882,F3,Tweedie GLM,targeted,0.05,2,2
3.5465178880734567,2689.1201103865856,520755992120.8137,18468704413.77906,6867935.851003701,930,F3,Tweedie GLM,targeted,0.1,1,2
8.255488254305039,3141.5171816690095,520755992120.8137,42990949763.12345,6842386.540805649,1866,F3,Tweedie GLM,targeted,0.1,2,2
8.230916532224544,2577.4373859110615,520755992120.8137,42862991048.021996,16630080.436608149,2221,F3,Tweedie GLM,targeted,0.25,1,2
21.46722028369381,3303.933016662472,520755992120.8137,111791835969.11024,16917993.707093798,4544,F3,Tweedie GLM,targeted,0.25,2,2
2.3180260774363357,3797.8409305639566,520755992120.8137,12071259697.172771,3178453.2100927834,429,F3,Tweedie GLM,own-targeted,0.05,1,2
5.526080983817449,4530.791909870243,520755992120.8137,28777397852.678177,3175758.0600851667,882,F3,Tweedie GLM,own-targeted,0.05,2,2
5.052582855671969,3831.0823730153857,520755992120.8137,26311627977.7807,6867935.851003701,930,F3,Tweedie GLM,own-targeted,0.1,1,2
12.194745199173159,4640.54946105706,520755992120.8137,63504866348.55949,6842386.540805649,1866,F3,Tweedie GLM,own-targeted,0.1,2,2
12.067292550484666,3778.763986316261,520755992120.8137,62841149043.39747,16630080.436608149,2221,F3,Tweedie GLM,own-targeted,0.25,1,2
31.96613414767622,4919.778370457771,520755992120.8137,166465559023.40152,16917993.707093798,4544,F3,Tweedie GLM,own-targeted,0.25,2,2
0.4937686409374838,810.1506671839213,521504562112.4347,2575025988.7695446,3178453.2100927834,429,F3,Two-part,prevalence,0.05,1,2
1.0809431598755468,887.5310691082852,521504562112.4347,5637167892.593285,3175758.0600851667,882,F3,Two-part,prevalence,0.05,2,2
1.189384582981446,903.1381474542627,521504562112.4347,6202694861.310198,6867935.851003701,930,F3,Two-part,prevalence,0.1,1,2
2.371480378363582,903.7328049951944,521504562112.4347,12367378362.767307,6842386.540805649,1866,F3,Two-part,prevalence,0.1,2,2
2.8207686506228278,884.568012506603,521504562112.4347,14710437199.63541,16630080.436608149,2221,F3,Two-part,prevalence,0.25,1,2
6.247436849553694,962.89987895712,521504562112.4347,32580668185.515873,16917993.707093798,4544,F3,Two-part,prevalence,0.25,2,2
0.9066420331638623,1487.5724927976685,521504562112.4347,4728179564.978475,3178453.2100927834,429,F3,Two-part,chronic,0.05,1,2
1.90632677813924,1565.2296126897836,521504562112.4347,9941581116.767128,3175758.0600851667,882,F3,Two-part,chronic,0.05,2,2
2.045108727467909,1552.9171421055194,521504562112.4347,10665335313.904705,6867935.851003701,930,F3,Two-part,chronic,0.1,1,2
4.081229158739899,1555.2904038789861,521504562112.4347,21283796253.09151,6842386.540805649,1866,F3,Two-part,chronic,0.1,2,2
4.864944947638498,1525.603555731676,521504562112.4347,25370909846.193165,16630080.436608149,2221,F3,Two-part,chronic,0.25,1,2
10.738139864094045,1655.039310417269,521504562112.4347,55999889277.264435,16917993.707093798,4544,F3,Two-part,chronic,0.25,2,2
1.54531669801665,2535.477651095205,521504562112.4347,8058897079.242065,3178453.2100927834,429,F3,Two-part,targeted,0.05,1,2
3.3377456866809383,2740.526151303431,521504562112.4347,17406496027.752106,3175758.0600851667,882,F3,Two-part,targeted,0.05,2,2
3.232237361380687,2454.34227453354,521504562112.4347,16856265297.902866,6867935.851003701,930,F3,Two-part,targeted,0.1,1,2
7.267673447965904,2769.5927703401585,521504562112.4347,37901248590.57627,6842386.540805649,1866,F3,Two-part,targeted,0.1,2,2
7.716385534718661,2419.7900152760403,521504562112.4347,40241302593.741806,16630080.436608149,2221,F3,Two-part,targeted,0.25,1,2
19.37503826611817,2986.220181252016,521504562112.4347,101041708468.83623,16917993.707093798,4544,F3,Two-part,targeted,0.25,2,2
1.9097278774201123,3133.385123636325,521504562112.4347,9959318004.67885,3178453.2100927834,429,F3,Two-part,own-targeted,0.05,1,2
4.384907281073088,3600.320157037279,521504562112.4347,22867491515.19647,3175758.0600851667,882,F3,Two-part,own-targeted,0.05,2,2
4.146088807638514,3148.259207736774,521504562112.4347,21622042281.067898,6867935.851003701,930,F3,Two-part,own-targeted,0.1,1,2
9.439054432431151,3597.070933645944,521504562112.4347,49225099485.404434,6842386.540805649,1866,F3,Two-part,own-targeted,0.1,2,2
10.038363621646196,3147.9417341289354,521504562112.4347,52350524248.31993,16630080.436608149,2221,F3,Two-part,own-targeted,0.25,1,2
25.15981275109765,3877.8112105841337,521504562112.4347,131209571315.92032,16917993.707093798,4544,F3,Two-part,own-targeted,0.25,2,2
0.371425939927846,600.2243406171124,513638057315.24713,1907784982.2102852,3178453.2100927834,429,F3,LightGBM (Tweedie),prevalence,0.05,1,2
0.8189321595168046,662.2587670861665,513638057315.24713,4206347234.871916,3175758.0600851667,882,F3,LightGBM (Tweedie),prevalence,0.05,2,2
0.922100151720478,689.6187455079155,513638057315.24713,4736257305.79801,6867935.851003701,930,F3,LightGBM (Tweedie),prevalence,0.1,1,2
1.7012195406632666,638.5280155702308,513638057315.24713,8738110999.330173,6842386.540805649,1866,F3,LightGBM (Tweedie),prevalence,0.1,2,2
2.0222194454094895,624.5843917379732,513638057315.24713,10386888674.052467,16630080.436608149,2221,F3,LightGBM (Tweedie),prevalence,0.25,1,2
4.567960838009488,693.4269427418914,513638057315.24713,23462785307.273216,16917993.707093798,4544,F3,LightGBM (Tweedie),prevalence,0.25,2,2
0.7336862120997938,1185.6369616053582,513638057315.24713,3768491606.619205,3178453.2100927834,429,F3,LightGBM (Tweedie),chronic,0.05,1,2
1.659270569230048,1341.8284636532267,513638057315.24713,8522645117.396862,3175758.0600851667,882,F3,LightGBM (Tweedie),chronic,0.05,2,2
1.7221338598031002,1287.9466398289105,513638057315.24713,8845534901.860725,6867935.851003701,930,F3,LightGBM (Tweedie),chronic,0.1,1,2
3.2978227245976033,1237.7898029661326,513638057315.24713,16938872576.323881,6842386.540805649,1866,F3,LightGBM (Tweedie),chronic,0.1,2,2
3.916491140292591,1209.6507340782048,513638057315.24713,20116589007.922634,16630080.436608149,2221,F3,LightGBM (Tweedie),chronic,0.25,1,2
8.379342725104522,1272.00346371351,513638057315.24713,43039493189.01335,16917993.707093798,4544,F3,LightGBM (Tweedie),chronic,0.25,2,2
0.9573565570878654,1547.0882521698982,513638057315.24713,4917347621.406246,3178453.2100927834,429,F3,LightGBM (Tweedie),targeted,0.05,1,2
1.9001200630830815,1536.600017070484,513638057315.24713,9759739778.677187,3175758.0600851667,882,F3,LightGBM (Tweedie),targeted,0.05,2,2
2.055807700780887,1537.494083449398,513638057315.24713,10559410736.428196,6867935.851003701,930,F3,LightGBM (Tweedie),targeted,0.1,1,2
4.02618218442601,1511.1689344594813,513638057315.24713,20680003956.05834,6842386.540805649,1866,F3,LightGBM (Tweedie),targeted,0.1,2,2
4.705567978218008,1453.3656671775507,513638057315.24713,24169587948.96733,16630080.436608149,2221,F3,LightGBM (Tweedie),targeted,0.25,1,2
10.568201589923381,1604.2772647704874,513638057315.24713,54282305339.64151,16917993.707093798,4544,F3,LightGBM (Tweedie),targeted,0.25,2,2
1.7393032362834884,2810.7141314208443,513638057315.24713,8933723353.667732,3178453.2100927834,429,F3,LightGBM (Tweedie),own-targeted,0.05,1,2
3.847655097764028,3111.543845978026,513638057315.24713,19763020896.346226,3175758.0600851667,882,F3,LightGBM (Tweedie),own-targeted,0.05,2,2
3.5006489804366296,2618.0596043151686,513638057315.24713,17980665416.54071,6867935.851003701,930,F3,LightGBM (Tweedie),own-targeted,0.1,1,2
7.7291542245578295,2901.0256413578604,513638057315.24713,39699877605.91819,6842386.540805649,1866,F3,LightGBM (Tweedie),own-targeted,0.1,2,2
8.122533595262675,2508.732529738428,513638057315.24713,41720423763.485504,16630080.436608149,2221,F3,LightGBM (Tweedie),own-targeted,0.25,1,2
20.14679600965509,3058.3298890774445,513638057315.24713,103481611635.25815,16917993.707093798,4544,F3,LightGBM (Tweedie),own-targeted,0.25,2,2
0.4491625269587523,733.7891027575544,519258439697.2711,2332314329.190852,3178453.2100927834,429,F3,LightGBM (squared error),prevalence,0.05,1,2
0.9975245815806697,815.5108921889359,519258439697.2711,5179730577.912518,3175758.0600851667,882,F3,LightGBM (squared error),prevalence,0.05,2,2
1.122248037303545,848.4889455081337,519258439697.2711,5827367648.035637,6867935.851003701,930,F3,LightGBM (squared error),prevalence,0.1,1,2
2.033717457505487,771.6788195694801,519258439697.2711,10560249537.694004,6842386.540805649,1866,F3,LightGBM (squared error),prevalence,0.1,2,2
2.414489109283701,753.9012528122328,519258439697.2711,12537438475.527084,16630080.436608149,2221,F3,LightGBM (squared error),prevalence,0.25,1,2
5.4333560838301755,833.8210934628559,519258439697.2711,28213160024.093327,16917993.707093798,4544,F3,LightGBM (squared error),prevalence,0.25,2,2
0.674081702414436,1101.235695126003,519258439697.2711,3500226130.2420025,3178453.2100927834,429,F3,LightGBM (squared error),chronic,0.05,1,2
1.4989328935928083,1225.4295522704965,519258439697.2711,7783335555.379173,3175758.0600851667,882,F3,LightGBM (squared error),chronic,0.05,2,2
1.579234555192479,1193.9990250861454,519258439697.2711,8200308710.452606,6867935.851003701,930,F3,LightGBM (squared error),chronic,0.1,1,2
3.170487760019574,1203.0177756905985,519258439697.2711,16463025273.4706,6842386.540805649,1866,F3,LightGBM (squared error),chronic,0.1,2,2
3.605653490754203,1125.8309981331106,519258439697.2711,18722660056.980465,16630080.436608149,2221,F3,LightGBM (squared error),chronic,0.25,1,2
7.58358259649409,1163.8020839077822,519258439697.2711,39378392663.709015,16917993.707093798,4544,F3,LightGBM (squared error),chronic,0.25,2,2
1.4874597550495317,2430.037444210035,519258439697.2711,7723760315.195049,3178453.2100927834,429,F3,LightGBM (squared error),targeted,0.05,1,2
2.5319776196827237,2069.9793927463147,519258439697.2711,13147507481.448616,3175758.0600851667,882,F3,LightGBM (squared error),targeted,0.05,2,2
3.1540025910807943,2384.6210852514278,519258439697.2711,16377424642.457634,6867935.851003701,930,F3,LightGBM (squared error),targeted,0.1,1,2
5.642797310411341,2141.117071841978,519258439697.2711,29300701269.32151,6842386.540805649,1866,F3,LightGBM (squared error),targeted,0.1,2,2
6.925920092933129,2162.5526554927123,519258439697.2711,35963424609.244354,16630080.436608149,2221,F3,LightGBM (squared error),targeted,0.25,1,2
14.20305863259022,2179.6491333943627,519258439697.2711,73750580644.87656,16917993.707093798,4544,F3,LightGBM (squared error),targeted,0.25,2,2
2.8176063270604534,4603.075044253557,519258439697.2711,14630658650.7057,3178453.2100927834,429,F3,LightGBM (squared error),own-targeted,0.05,1,2
5.092969278914041,4163.678767651651,519258439697.2711,26445672811.95041,3175758.0600851667,882,F3,LightGBM (squared error),own-targeted,0.05,2,2
6.05316924353844,4576.570435153279,519258439697.2711,31431592166.23281,6867935.851003701,930,F3,LightGBM (squared error),own-targeted,0.1,1,2
10.341981727858807,3924.187316340469,519258439697.2711,53701612953.85652,6842386.540805649,1866,F3,LightGBM (squared error),own-targeted,0.1,2,2
14.413934550149763,4500.613928441044,519258439697.2711,74845571644.09354,16630080.436608149,2221,F3,LightGBM (squared error),own-targeted,0.25,1,2
25.99400812560097,3989.127887876603,519258439697.2711,134976081007.77747,16917993.707093798,4544,F3,LightGBM (squared error),own-targeted,0.25,2,2
0.20740724734306804,339.8148713349581,520755992120.8137,1080085668.631864,3178453.2100927834,429,F3,CANN,prevalence,0.05,1,2
0.5562276294886489,456.04681710482964,520755992120.8137,2896588710.3936977,3175758.0600851667,882,F3,CANN,prevalence,0.05,2,2
0.5876812664733616,445.6048332606751,520755992120.8137,3060385409.7315173,6867935.851003701,930,F3,CANN,prevalence,0.1,1,2
1.1790162058136329,448.6590682384216,520755992120.8137,6139797539.849958,6842386.540805649,1866,F3,CANN,prevalence,0.1,2,2
1.4739689065427612,461.5600887847906,520755992120.8137,7675781402.819066,16630080.436608149,2221,F3,CANN,prevalence,0.25,1,2
3.123455277424919,480.7183641280058,520755992120.8137,16265580518.40405,16917993.707093798,4544,F3,CANN,prevalence,0.25,2,2
0.6712098670210711,1099.706483367216,520755992120.8137,3495365602.2183733,3178453.2100927834,429,F3,CANN,chronic,0.05,1,2
1.3313941513831766,1091.5999724941287,520755992120.8137,6933314822.07395,3175758.0600851667,882,F3,CANN,chronic,0.05,2,2
1.508247019109139,1143.6167865264129,520755992120.8137,7854286727.994395,6867935.851003701,930,F3,CANN,chronic,0.1,1,2
2.8998819414456367,1103.511829129245,520755992120.8137,15101308974.507538,6842386.540805649,1866,F3,CANN,chronic,0.1,2,2
3.5038161390491327,1097.1884692047831,520755992120.8137,18246332496.994503,16630080.436608149,2221,F3,CANN,chronic,0.25,1,2
7.550701139819141,1162.0978620016683,520755992120.8137,39320728632.74276,16917993.707093798,4544,F3,CANN,chronic,0.25,2,2
1.7787210029938287,2914.246519907527,520755992120.8137,9262796206.201801,3178453.2100927834,429,F3,CANN,targeted,0.05,1,2
3.7667287577888753,3088.312355979255,520755992120.8137,19615465713.12346,3175758.0600851667,882,F3,CANN,targeted,0.05,2,2
3.5465178880734567,2689.1201103865856,520755992120.8137,18468704413.77906,6867935.851003701,930,F3,CANN,targeted,0.1,1,2
8.255488254305039,3141.5171816690095,520755992120.8137,42990949763.12345,6842386.540805649,1866,F3,CANN,targeted,0.1,2,2
8.230916532224544,2577.4373859110615,520755992120.8137,42862991048.021996,16630080.436608149,2221,F3,CANN,targeted,0.25,1,2
21.46722028369381,3303.933016662472,520755992120.8137,111791835969.11024,16917993.707093798,4544,F3,CANN,targeted,0.25,2,2
2.3180260774363357,3797.8409305639566,520755992120.8137,12071259697.172771,3178453.2100927834,429,F3,CANN,own-targeted,0.05,1,2
5.526080983817449,4530.791909870243,520755992120.8137,28777397852.678177,3175758.0600851667,882,F3,CANN,own-targeted,0.05,2,2
5.052582855671969,3831.0823730153857,520755992120.8137,26311627977.7807,6867935.851003701,930,F3,CANN,own-targeted,0.1,1,2
12.194745199173159,4640.54946105706,520755992120.8137,63504866348.55949,6842386.540805649,1866,F3,CANN,own-targeted,0.1,2,2
12.067292550484666,3778.763986316261,520755992120.8137,62841149043.39747,16630080.436608149,2221,F3,CANN,own-targeted,0.25,1,2
31.96613414767622,4919.778370457771,520755992120.8137,166465559023.40152,16917993.707093798,4544,F3,CANN,own-targeted,0.25,2,2
0.46306748069284914,711.8060529485845,488577222173.4938,2262442233.957902,3178453.2100927834,429,F3,Constrained WLS,prevalence,0.05,1,2
0.33041895309239094,254.16793597152193,488577222173.4938,1614351742.553543,3175758.0600851667,882,F3,Constrained WLS,prevalence,0.05,2,2
0.2826700484279833,201.08828918722037,488577222173.4938,1381061470.5259106,6867935.851003701,930,F3,Constrained WLS,prevalence,0.1,1,2
0.9042401814286135,322.8341115964123,488577222173.4938,4417911560.20048,6842386.540805649,1866,F3,Constrained WLS,prevalence,0.1,2,2
0.9456297540199343,277.8177533084112,488577222173.4938,4620131584.236637,16630080.436608149,2221,F3,Constrained WLS,prevalence,0.25,1,2
2.236621698879405,322.9586307959376,488577222173.4938,10927624166.9146,16917993.707093798,4544,F3,Constrained WLS,prevalence,0.25,2,2
0.20566179994219547,316.13386852413487,488577222173.4938,1004816709.2295866,3178453.2100927834,429,F3,Constrained WLS,chronic,0.05,1,2
0.8902625678558592,684.8160410500423,488577222173.4938,4349620124.080572,3175758.0600851667,882,F3,Constrained WLS,chronic,0.05,2,2
0.6406128076195993,455.7247371345285,488577222173.4938,3129888260.355466,6867935.851003701,930,F3,Constrained WLS,chronic,0.1,1,2
1.6170363166133506,577.3183866572275,488577222173.4938,7900471117.24609,6842386.540805649,1866,F3,Constrained WLS,chronic,0.1,2,2
1.1395694112461106,334.7955288267181,488577222173.4938,5567676574.205084,16630080.436608149,2221,F3,Constrained WLS,chronic,0.25,1,2
4.488147559535043,648.0693589639185,488577222173.4938,21928066673.423767,16917993.707093798,4544,F3,Constrained WLS,chronic,0.25,2,2
7.663673372281193,11780.246555099722,488577222173.4938,37442962478.741165,3178453.2100927834,429,F3,Constrained WLS,targeted,0.05,1,2
14.969700040740758,11515.131701310103,488577222173.4938,73138544626.75555,3175758.0600851667,882,F3,Constrained WLS,targeted,0.05,2,2
15.553913109944837,11064.878627359563,488577222173.4938,75992876611.84737,6867935.851003701,930,F3,Constrained WLS,targeted,0.1,1,2
31.97566228037144,11416.031644027948,488577222173.4938,156225802541.01642,6842386.540805649,1866,F3,Constrained WLS,targeted,0.1,2,2
37.61135660449784,11049.887703219194,488577222173.4938,183760521320.02246,16630080.436608149,2221,F3,Constrained WLS,targeted,0.25,1,2
78.12965820869654,11281.589305995425,488577222173.4938,381723713769.6946,16917993.707093798,4544,F3,Constrained WLS,targeted,0.25,2,2
8.561756377683093,13160.738483271525,488577222173.4938,41830791479.346,3178453.2100927834,429,F3,Constrained WLS,own-targeted,0.05,1,2
17.07160326877738,13131.977224492202,488577222173.4938,83407965031.0719,3175758.0600851667,882,F3,Constrained WLS,own-targeted,0.05,2,2
18.63329648539089,13255.51728244076,488577222173.4938,91038042367.67406,6867935.851003701,930,F3,Constrained WLS,own-targeted,0.1,1,2
36.899216178679644,13173.85128233039,488577222173.4938,180281165409.5854,6842386.540805649,1866,F3,Constrained WLS,own-targeted,0.1,2,2
44.10433827244731,12957.468943756592,488577222173.4938,215483750789.52414,16630080.436608149,2221,F3,Constrained WLS,own-targeted,0.25,1,2
91.17594043454213,13165.416797585744,488577222173.4938,445464877065.64526,16917993.707093798,4544,F3,Constrained WLS,own-targeted,0.25,2,2
0.1681661626011011,248.5970149300396,487736986937.3109,820208574.5187094,3299350.053537583,431,F3,WLS,prevalence,0.05,1,3
0.8080038623759488,585.7756294854562,487736986937.3109,3940933692.689549,3363859.380895767,874,F3,WLS,prevalence,0.05,2,3
0.21209949131183328,168.81692501780975,487736986937.3109,1034487668.2336992,6127867.025919134,863,F3,WLS,prevalence,0.1,1,3
0.5951166992284923,230.43345303813172,487736986937.3109,2902604257.5778275,6298139.916988334,1702,F3,WLS,prevalence,0.1,2,3
1.1811578833854455,358.7538729250978,487736986937.3109,5760943871.396688,16058206.771190684,2184,F3,WLS,prevalence,0.25,1,3
2.010330305465734,303.8530845462955,487736986937.3109,9805124459.36621,16134646.903464766,4398,F3,WLS,prevalence,0.25,2,3
0.2994719286464642,442.7039682973972,487736986937.3109,1460635361.503318,3299350.053537583,431,F3,WLS,chronic,0.05,1,3
0.8979604713151947,650.9911459964973,487736986937.3109,4379685346.680807,3363859.380895767,874,F3,WLS,chronic,0.05,2,3
0.6700511664975518,533.3156474496565,487736986937.3109,3268087370.4134636,6127867.025919134,863,F3,WLS,chronic,0.1,1,3
1.6948747673324893,656.2676624768573,487736986937.3109,8266531122.548243,6298139.916988334,1702,F3,WLS,chronic,0.1,2,3
1.849001929000696,561.5985910145349,487736986937.3109,9018266296.920752,16058206.771190684,2184,F3,WLS,chronic,0.25,1,3
4.946256947117525,747.6062148861738,487736986937.3109,24124724600.04844,16134646.903464766,4398,F3,WLS,chronic,0.25,2,3
6.628268106631231,9798.449580924911,487736986937.3109,32328515149.409912,3299350.053537583,431,F3,WLS,targeted,0.05,1,3
13.48012773503944,9772.639311794615,487736986937.3109,65747568850.18214,3363859.380895767,874,F3,WLS,targeted,0.05,2,3
12.313274126970466,9800.537767251766,487736986937.3109,60056392220.217224,6127867.025919134,863,F3,WLS,targeted,0.1,1,3
25.352057778980097,9816.498550966753,487736986937.3109,123651362737.80368,6298139.916988334,1702,F3,WLS,targeted,0.1,2,3
32.2211780779548,9786.559941117843,487736986937.3109,157154603113.12207,16058206.771190684,2184,F3,WLS,targeted,0.25,1,3
65.22712408992501,9858.809170275188,487736986937.3109,318136809702.06116,16134646.903464766,4398,F3,WLS,targeted,0.25,2,3
6.6300150645524,9801.032077413465,487736986937.3109,32337035709.337685,3299350.053537583,431,F3,WLS,own-targeted,0.05,1,3
13.462305249554907,9759.718609134858,487736986937.3109,65660641996.482544,3363859.380895767,874,F3,WLS,own-targeted,0.05,2,3
12.260682002267203,9758.67797438925,487736986937.3109,59799880975.82321,6127867.025919134,863,F3,WLS,own-targeted,0.1,1,3
25.39134863567266,9831.712252400826,487736986937.3109,123842998778.37784,6298139.916988334,1702,F3,WLS,own-targeted,0.1,2,3
32.314245979338104,9814.82751697364,487736986937.3109,157608529691.1348,16058206.771190684,2184,F3,WLS,own-targeted,0.25,1,3
65.21222310267409,9856.556947878364,487736986937.3109,318064132075.8196,16134646.903464766,4398,F3,WLS,own-targeted,0.25,2,3
0.8037172223416744,1262.6897566323116,518348419112.89935,4166055516.1461754,3299350.053537583,431,F3,Payment-form WLS (non-negative),prevalence,0.05,1,3
2.108911777155208,1624.8465853615448,518348419112.89935,10931510857.369772,3363859.380895767,874,F3,Payment-form WLS (non-negative),prevalence,0.05,2,3
1.602069699897054,1355.1702292785262,518348419112.89935,8304302962.503151,6127867.025919134,863,F3,Payment-form WLS (non-negative),prevalence,0.1,1,3
2.8891310937425425,1188.9038309643374,518348419112.89935,14975765350.513687,6298139.916988334,1702,F3,Payment-form WLS (non-negative),prevalence,0.1,2,3
4.392125427510942,1417.749381568746,518348419112.89935,22766512718.958645,16058206.771190684,2184,F3,Payment-form WLS (non-negative),prevalence,0.25,1,3
8.09550771635502,1300.398345187147,518348419112.89935,41962936266.88902,16134646.903464766,4398,F3,Payment-form WLS (non-negative),prevalence,0.25,2,3
1.9126908771386417,3004.956359066694,518348419112.89935,9914402924.164797,3299350.053537583,431,F3,Payment-form WLS (non-negative),chronic,0.05,1,3
3.8125143906922574,2937.4159016335907,518348419112.89935,19762108072.605103,3363859.380895767,874,F3,Payment-form WLS (non-negative),chronic,0.05,2,3
3.577462442234001,3026.129636175689,518348419112.89935,18543720013.677666,6127867.025919134,863,F3,Payment-form WLS (non-negative),chronic,0.1,1,3
6.9766282691760155,2870.94624899586,518348419112.89935,36163242340.65751,6298139.916988334,1702,F3,Payment-form WLS (non-negative),chronic,0.1,2,3
9.068833690991102,2927.3602425873364,518348419112.89935,47008156069.23038,16058206.771190684,2184,F3,Payment-form WLS (non-negative),chronic,0.25,1,3
18.354486522089253,2948.319578754133,518348419112.89935,95140190723.53983,16134646.903464766,4398,F3,Payment-form WLS (non-negative),chronic,0.25,2,3
6.819268001944763,10713.494266924665,518348419112.89935,35347567883.15247,3299350.053537583,431,F3,Payment-form WLS (non-negative),targeted,0.05,1,3
13.813769810797442,10643.051525996918,518348419112.89935,71603457434.16348,3363859.380895767,874,F3,Payment-form WLS (non-negative),targeted,0.05,2,3
12.663137455534857,10711.585700737849,518348419112.89935,65639172810.85836,6127867.025919134,863,F3,Payment-form WLS (non-negative),targeted,0.1,1,3
26.027271947897802,10710.460108724928,518348419112.89935,134911952680.14337,6298139.916988334,1702,F3,Payment-form WLS (non-negative),targeted,0.1,2,3
33.18215930158381,10710.984147735579,518348419112.89935,171999198167.28357,16058206.771190684,2184,F3,Payment-form WLS (non-negative),targeted,0.25,1,3
66.8105807901525,10731.923400552838,518348419112.89935,346311589325.90186,16134646.903464766,4398,F3,Payment-form WLS (non-negative),targeted,0.25,2,3
6.816357232806761,10708.921267525988,518348419112.89935,35332479957.34162,3299350.053537583,431,F3,Payment-form WLS (non-negative),own-targeted,0.05,1,3
13.812239240254295,10641.87227215253,518348419112.89935,71595523745.94968,3363859.380895767,874,F3,Payment-form WLS (non-negative),own-targeted,0.05,2,3
12.627414903956952,10681.368452127908,518348419112.89935,65454005529.4875,6127867.025919134,863,F3,Payment-form WLS (non-negative),own-targeted,0.1,1,3
26.050244449495512,10719.913502935911,518348419112.89935,135031030279.0058,6298139.916988334,1702,F3,Payment-form WLS (non-negative),own-targeted,0.1,2,3
33.22589479905775,10725.101680469932,518348419112.89935,172225900427.03088,16058206.771190684,2184,F3,Payment-form WLS (non-negative),own-targeted,0.25,1,3
66.81301832254738,10732.314946482224,518348419112.89935,346324224236.53613,16134646.903464766,4398,F3,Payment-form WLS (non-negative),own-targeted,0.25,2,3
0.16722919402605946,250.3363388965129,493901329819.18494,825947213.1406126,3299350.053537583,431,F3,Tweedie GLM,prevalence,0.05,1,3
0.5851579278642103,429.58139149296306,493901329819.18494,2890102787.2637215,3363859.380895767,874,F3,Tweedie GLM,prevalence,0.05,2,3
0.3861708157356439,311.2506825335131,493901329819.18494,1907302794.2919395,6127867.025919134,863,F3,Tweedie GLM,prevalence,0.1,1,3
